id,user,uid,version,changeset,timestamp
5837861,DaveHansenTiger,7168,1,392192,2007-09-08T17:39:35Z
5837862,Carnildo,29626,3,58424224,2018-04-25T22:03:34Z
5837863,miroslavuzice87,4611642,2,68297624,2019-03-19T14:38:07Z
5837898,miroslavuzice87,4611642,2,68334576,2019-03-20T12:46:29Z
5837900,miroslavuzice87,4611642,2,68334665,2019-03-20T12:49:46Z
5837904,DaveHansenTiger,7168,1,392192,2007-09-08T17:40:49Z
5837905,Natfoot,567792,2,52168393,2017-09-19T09:04:55Z
5837906,DaveHansenTiger,7168,1,392192,2007-09-08T17:40:52Z
5837911,MajaMaravic,9357577,2,68339826,2019-03-20T15:11:24Z
5837923,Jessica12345,9372753,4,82225890,2020-03-15T19:19:58Z
5837925,DaveHansenTiger,7168,1,392192,2007-09-08T17:41:32Z
5837926,amillar,28145,2,12775244,2012-08-18T17:20:47Z
5837931,DaveHansenTiger,7168,1,392192,2007-09-08T17:41:43Z
5837936,miroslavuzice87,4611642,3,68323446,2019-03-20T08:16:26Z
5837941,AndrewSnow,371121,5,64957713,2018-11-28T03:46:40Z
5837945,miroslavuzice87,4611642,4,68287026,2019-03-19T09:34:36Z
5837959,GISgoddess,2927760,2,31327262,2015-05-20T20:47:34Z
5837972,Natfoot,567792,6,75208277,2019-10-03T03:14:23Z
5837974,miroslavuzice87,4611642,2,68295617,2019-03-19T13:42:18Z
5837977,DaveHansenTiger,7168,1,392192,2007-09-08T17:43:30Z
5837993,Howpper,1240864,2,62542249,2018-09-13T06:58:19Z
5838009,Jessica12345,9372753,4,81184923,2020-02-18T18:38:11Z
5838011,DaveHansenTiger,7168,1,392192,2007-09-08T17:44:46Z
5838016,DaveHansenTiger,7168,1,392192,2007-09-08T17:44:57Z
5838017,AndjelaS,8951082,2,68058910,2019-03-12T11:42:36Z
5838018,DaveHansenTiger,7168,1,392192,2007-09-08T17:44:58Z
5838019,AndjelaS,8951082,2,68059118,2019-03-12T11:50:06Z
5838020,miroslavuzice87,4611642,2,68300046,2019-03-19T15:50:20Z
5838021,AndrewSnow,371121,3,64957486,2018-11-28T03:32:19Z
5838022,miroslavuzice87,4611642,2,68299928,2019-03-19T15:47:10Z
5838023,bab72,321882,2,5659430,2010-09-02T06:35:28Z
5838024,miroslavuzice87,4611642,2,68300105,2019-03-19T15:51:54Z
5838025,miroslavuzice87,4611642,3,68300407,2019-03-19T16:01:06Z
5838033,Natfoot,567792,2,18377700,2013-10-15T23:07:41Z
5838034,Sundance,239998,4,49906758,2017-06-29T04:10:46Z
5838036,miroslavuzice87,4611642,2,68298181,2019-03-19T14:53:06Z
5838038,bab72,321882,2,5775454,2010-09-14T06:21:18Z
5838040,bab72,321882,2,5775454,2010-09-14T06:21:19Z
5838042,Howpper,1240864,11,75193696,2019-10-02T15:58:40Z
5838044,Misa_zumba,8774347,2,68327416,2019-03-20T09:52:47Z
5838049,Misa_zumba,8774347,2,68327472,2019-03-20T09:54:05Z
5838052,miroslavuzice87,4611642,2,68291119,2019-03-19T11:42:27Z
5838054,amillar,28145,2,12775316,2012-08-18T17:27:21Z
5838055,OrcaDan,411531,5,83279416,2020-04-09T03:59:00Z
5838057,Greg_Rose,4622040,8,85634793,2020-05-23T00:36:11Z
5838059,DaveHansenTiger,7168,1,392192,2007-09-08T17:46:20Z
5838060,DaveHansenTiger,7168,1,392192,2007-09-08T17:46:21Z
5838063,markm851003,7595519,2,58416999,2018-04-25T18:00:50Z
5838074,Howpper,1240864,2,62472229,2018-09-11T02:58:59Z
5838077,DaveHansenTiger,7168,1,392192,2007-09-08T17:47:20Z
5838086,Richard,165,3,83648071,2020-04-16T12:12:56Z
5838092,marthaleena,5659851,2,60436074,2018-07-05T12:42:40Z
5838098,miroslavuzice87,4611642,2,68291994,2019-03-19T12:06:51Z
5838101,Glassman,447903,2,18774544,2013-11-08T00:15:37Z
5838107,miroslavuzice87,4611642,2,68293223,2019-03-19T12:41:14Z
5838109,Howpper,1240864,3,70281575,2019-05-15T15:36:56Z
5838110,Howpper,1240864,2,70280319,2019-05-15T15:04:03Z
5838115,miroslavuzice87,4611642,4,68330235,2019-03-20T10:56:30Z
5838116,kfremd,7679992,2,58452283,2018-04-26T17:55:59Z
5838117,geochrome,663559,2,73599453,2019-08-21T23:01:22Z
5838118,MajaMaravic,9357577,2,68832095,2019-04-03T10:39:47Z
5838122,shutle64,216497,2,3647220,2010-01-18T00:31:21Z
5838125,miroslavuzice87,4611642,3,68298495,2019-03-19T15:02:53Z
5838130,DaveHansenTiger,7168,1,392192,2007-09-08T17:48:34Z
5838134,miroslavuzice87,4611642,2,68325873,2019-03-20T09:14:01Z
5838135,shutle64,216497,2,3604877,2010-01-12T18:29:51Z
5838136,miroslavuzice87,4611642,2,68323508,2019-03-20T08:18:24Z
5838138,OrcaDan,411531,2,83272935,2020-04-08T21:42:36Z
5838140,OrcaDan,411531,2,83272935,2020-04-08T21:42:36Z
5838141,miroslavuzice87,4611642,2,68297203,2019-03-19T14:25:30Z
5838159,the Sandinator,950776,2,40188248,2016-06-21T19:02:47Z
5838160,Glassman,447903,2,34721442,2015-10-18T21:56:24Z
5838163,Misa_zumba,8774347,2,68328039,2019-03-20T10:07:51Z
5838168,miroslavuzice87,4611642,2,68285554,2019-03-19T08:41:40Z
5838170,DaveHansenTiger,7168,1,392192,2007-09-08T17:49:22Z
5838177,miroslavuzice87,4611642,2,68325771,2019-03-20T09:11:34Z
5838180,miroslavuzice87,4611642,2,68285291,2019-03-19T08:31:49Z
5838181,SuperFlomm,8616558,5,72497043,2019-07-22T03:37:06Z
5838187,MajaMaravic,9357577,2,68829625,2019-04-03T09:29:12Z
5838191,Misa_zumba,8774347,2,68331171,2019-03-20T11:14:41Z
5838193,DaveHansenTiger,7168,1,392192,2007-09-08T17:50:00Z
5838203,OrcaDan,411531,6,83272935,2020-04-08T21:42:36Z
5838211,P38,9241343,6,81324670,2020-02-21T16:03:56Z
5838212,miroslavuzice87,4611642,2,68296830,2019-03-19T14:14:36Z
5838216,shutle64,216497,2,3647220,2010-01-18T00:31:20Z
5838217,miroslavuzice87,4611642,2,68291546,2019-03-19T11:53:27Z
5838225,SuperFlomm,8616558,3,72501986,2019-07-22T07:33:17Z
5838227,DaveHansenTiger,7168,1,392192,2007-09-08T17:51:02Z
5838228,Brad Meteor,1529630,4,35251466,2015-11-11T23:56:23Z
5838232,miroslavuzice87,4611642,3,68287510,2019-03-19T09:52:35Z
5838239,DaveHansenTiger,7168,1,392192,2007-09-08T17:51:21Z
5838243,Jessica12345,9372753,12,80927240,2020-02-13T00:23:35Z
5838245,DaveHansenTiger,7168,1,392192,2007-09-08T17:51:24Z
5838250,DaveHansenTiger,7168,1,392192,2007-09-08T17:51:25Z
5838254,DaveHansenTiger,7168,1,392192,2007-09-08T17:51:26Z
5838258,DaveHansenTiger,7168,1,392192,2007-09-08T17:51:27Z
5838283,AndjelaS,8951082,2,68058412,2019-03-12T11:27:13Z
5838284,melisramer,7496319,2,56768401,2018-02-28T21:08:30Z
5838285,OrcaDan,411531,3,83335995,2020-04-10T04:24:40Z
5838291,Carnildo,29626,3,68830994,2019-04-03T10:11:16Z
5838292,AntonioPigafetta,388472,2,16105692,2013-05-13T04:36:08Z
5838295,DaveHansenTiger,7168,1,392192,2007-09-08T17:52:16Z
5838315,miroslavuzice87,4611642,3,68333639,2019-03-20T12:16:28Z
5838319,DJ Cane,47194,4,7480785,2011-03-07T04:56:48Z
5838332,n7xsd,50005,2,2831085,2009-10-12T22:19:18Z
5838339,OrcaDan,411531,5,83335995,2020-04-10T04:24:40Z
5838346,Carnildo,29626,3,68873332,2019-04-04T09:11:56Z
5838366,TorCguy,338843,2,67303059,2019-02-18T06:32:53Z
5838369,LXT,771165,2,24944820,2014-08-22T22:43:19Z
5838371,bab72,321882,2,5657011,2010-09-01T20:02:05Z
5838394,DaveHansenTiger,7168,1,392192,2007-09-08T17:55:12Z
5838395,DaveHansenTiger,7168,1,392192,2007-09-08T17:55:12Z
5838397,DaveHansenTiger,7168,1,392192,2007-09-08T17:55:14Z
5838408,Richard,165,9,83648071,2020-04-16T12:12:56Z
5838410,egore911,8764,2,13827898,2012-11-11T00:42:55Z
5838433,DaveHansenTiger,7168,1,392192,2007-09-08T17:56:15Z
5838435,miroslavuzice87,4611642,2,68333360,2019-03-20T12:09:40Z
5838436,Misa_zumba,8774347,5,68332902,2019-03-20T11:55:33Z
5838444,Howpper,1240864,2,70604336,2019-05-25T05:33:16Z
5838455,PHerison,28378,2,42852015,2016-10-13T08:46:46Z
5838457,MajaMaravic,9357577,2,68830940,2019-04-03T10:10:04Z
5838466,DaveHansenTiger,7168,1,392192,2007-09-08T17:57:01Z
5838468,DaveHansenTiger,7168,1,392192,2007-09-08T17:57:03Z
5838479,Misa_zumba,8774347,2,68329969,2019-03-20T10:51:15Z
5838482,miroslavuzice87,4611642,2,68339184,2019-03-20T14:50:33Z
5838489,shutle64,216497,2,3629462,2010-01-16T07:01:35Z
5838498,Jessica12345,9372753,11,80927240,2020-02-13T00:23:35Z
5838499,Jessica12345,9372753,10,80927240,2020-02-13T00:23:35Z
5838501,miroslavuzice87,4611642,3,68297005,2019-03-19T14:19:27Z
5838504,oanac2_telenav,4827272,7,64821499,2018-11-23T13:28:55Z
5838505,amillar,28145,2,12775244,2012-08-18T17:20:42Z
5838520,miroslavuzice87,4611642,2,68332552,2019-03-20T11:45:10Z
5838526,miroslavuzice87,4611642,2,68335823,2019-03-20T13:24:35Z
5838531,shutle64,216497,2,3621372,2010-01-15T01:16:36Z
5838534,SuperFlomm,8616558,3,72499956,2019-07-22T06:10:07Z
5838536,Misa_zumba,8774347,3,68331596,2019-03-20T11:22:41Z
5838539,miroslavuzice87,4611642,2,68290163,2019-03-19T11:14:13Z
5838541,Dion Dock,97431,3,22283720,2014-05-12T04:54:03Z
5838543,amillar,28145,2,12775244,2012-08-18T17:20:42Z
5838545,OrcaDan,411531,2,80115181,2020-01-27T03:15:44Z
5838546,OrcaDan,411531,3,80115181,2020-01-27T03:15:44Z
5838548,OrcaDan,411531,4,83335995,2020-04-10T04:24:40Z
5838559,Sundance,239998,2,9098029,2011-08-22T20:29:50Z
5838562,MajaMaravic,9357577,2,68829975,2019-04-03T09:41:45Z
5838564,MajaMaravic,9357577,2,68830203,2019-04-03T09:48:27Z
5838571,Natfoot,567792,2,80086123,2020-01-25T23:18:06Z
5838580,bab72,321882,2,5540998,2010-08-20T06:28:43Z
5838587,Misa_zumba,8774347,2,68331368,2019-03-20T11:18:30Z
5838588,n7xsd,50005,2,769592,2008-11-19T15:06:43Z
5838589,Misa_zumba,8774347,2,68330073,2019-03-20T10:53:27Z
5838590,miroslavuzice87,4611642,2,68621605,2019-03-28T11:27:35Z
5838593,TheDutchMan13,1330847,4,49249492,2017-06-04T19:09:32Z
5838594,Howpper,1240864,3,70604336,2019-05-25T05:33:16Z
5838597,TheDutchMan13,1330847,5,49249492,2017-06-04T19:09:32Z
5838599,miroslavuzice87,4611642,2,68329263,2019-03-20T10:36:20Z
5838602,Carnildo,29626,3,68874047,2019-04-04T09:32:15Z
5838606,miroslavuzice87,4611642,2,68291407,2019-03-19T11:49:50Z
5838607,Howpper,1240864,3,71718425,2019-06-28T18:51:02Z
5838619,DaveHansenTiger,7168,1,392192,2007-09-08T17:59:56Z
5838621,magrej,7345137,2,68802601,2019-04-02T16:54:06Z
5838622,Richard,165,3,83648071,2020-04-16T12:12:56Z
5838625,miroslavuzice87,4611642,2,68330885,2019-03-20T11:08:53Z
5838642,DaveHansenTiger,7168,1,392192,2007-09-08T18:00:23Z
5838643,AndjelaS,8951082,2,68058029,2019-03-12T11:14:19Z
5838647,AndjelaS,8951082,2,68058611,2019-03-12T11:34:14Z
5838668,paulmach,91499,3,17547788,2013-08-28T04:46:10Z
5838671,compdude,282329,2,18273702,2013-10-09T23:57:37Z
5838672,AntonioPigafetta,388472,2,13405778,2012-10-07T23:12:13Z
5838675,Misa_zumba,8774347,2,68332902,2019-03-20T11:55:33Z
5838676,miroslavuzice87,4611642,2,68333196,2019-03-20T12:04:53Z
5838677,DaveHansenTiger,7168,1,392192,2007-09-08T18:01:32Z
5838679,Carnildo,29626,2,56336201,2018-02-13T22:23:39Z
5838685,MajaMaravic,9357577,2,68829816,2019-04-03T09:36:30Z
5838686,MajaMaravic,9357577,2,68829896,2019-04-03T09:39:02Z
5838698,miroslavuzice87,4611642,2,68299878,2019-03-19T15:45:33Z
5838702,miroslavuzice87,4611642,2,68289913,2019-03-19T11:06:06Z
5838703,miroslavuzice87,4611642,2,68289913,2019-03-19T11:06:06Z
5838723,Richard,165,3,27290768,2014-12-06T14:23:09Z
5838725,bab72,321882,2,5675330,2010-09-04T01:54:39Z
5838732,poornibadrinath,1597155,9,40203153,2016-06-22T11:54:13Z
5838733,DJ Cane,47194,2,7480785,2011-03-07T04:56:47Z
5838735,miroslavuzice87,4611642,3,68884108,2019-04-04T14:05:01Z
5838736,shutle64,216497,2,3607285,2010-01-13T02:13:10Z
5838743,miroslavuzice87,4611642,3,68296790,2019-03-19T14:13:22Z
5838744,miroslavuzice87,4611642,3,68335071,2019-03-20T13:02:59Z
5838746,miroslavuzice87,4611642,3,68286657,2019-03-19T09:19:36Z
5838747,miroslavuzice87,4611642,2,68295718,2019-03-19T13:44:57Z
5838748,miroslavuzice87,4611642,4,68286657,2019-03-19T09:19:36Z
5838749,miroslavuzice87,4611642,2,68287026,2019-03-19T09:34:37Z
5838750,miroslavuzice87,4611642,2,68286166,2019-03-19T09:02:30Z
5838752,amillar,28145,2,12775244,2012-08-18T17:20:43Z
5838762,miroslavuzice87,4611642,2,68291786,2019-03-19T12:00:58Z
5838765,DaveHansenTiger,7168,1,392192,2007-09-08T18:04:53Z
5838767,DaveHansenTiger,7168,1,392192,2007-09-08T18:04:55Z
5838769,DaveHansenTiger,7168,1,392192,2007-09-08T18:04:57Z
5838772,Howpper,1240864,3,42746922,2016-10-09T05:39:06Z
5838776,amillar,28145,2,12775244,2012-08-18T17:20:41Z
5838790,miroslavuzice87,4611642,2,68295527,2019-03-19T13:39:59Z
5838791,TheDutchMan13,1330847,3,49249492,2017-06-04T19:09:32Z
5838795,MajaMaravic,9357577,2,68295179,2019-03-19T13:31:29Z
5838797,Jessica12345,9372753,3,82177872,2020-03-13T19:11:23Z
5838798,DaveHansenTiger,7168,1,392192,2007-09-08T18:05:50Z
5838799,miroslavuzice87,4611642,2,68300170,2019-03-19T15:53:54Z
5838800,Howpper,1240864,5,44159078,2016-12-04T14:52:20Z
5838801,miroslavuzice87,4611642,2,68300255,2019-03-19T15:56:48Z
5838803,miroslavuzice87,4611642,2,68333239,2019-03-20T12:06:07Z
5838804,miroslavuzice87,4611642,2,68333275,2019-03-20T12:07:20Z
5838805,spjaquish,7151510,2,58415503,2018-04-25T17:14:51Z
5838809,Jessica12345,9372753,14,80927240,2020-02-13T00:23:35Z
5838823,miroslavuzice87,4611642,2,68298994,2019-03-19T15:18:43Z
5838827,AndrewSnow,371121,2,65145085,2018-12-04T03:13:51Z
5838835,DaveHansenTiger,7168,1,392192,2007-09-08T18:06:36Z
5838837,Misa_zumba,8774347,2,68327667,2019-03-20T09:58:39Z
5838841,Misa_zumba,8774347,3,68327950,2019-03-20T10:05:25Z
5838842,Jothirnadh,2015224,9,38690286,2016-04-19T09:53:05Z
5838843,Misa_zumba,8774347,2,68327966,2019-03-20T10:05:47Z
5838845,Carnildo,29626,3,68873553,2019-04-04T09:18:20Z
5838846,DaveHansenTiger,7168,1,392192,2007-09-08T18:06:47Z
5838849,Misa_zumba,8774347,2,68331431,2019-03-20T11:19:36Z
5838869,DaveHansenTiger,7168,1,392192,2007-09-08T18:07:20Z
5838871,Helmchen42,1817244,13,62756574,2018-09-20T09:36:30Z
5838872,miroslavuzice87,4611642,2,68297337,2019-03-19T14:30:15Z
5838884,Jessica12345,9372753,15,80927240,2020-02-13T00:23:35Z
5838888,magrej,7345137,2,68306186,2019-03-19T18:38:16Z
5838889,Tecsomane,2477422,10,47607133,2017-04-10T01:19:05Z
5838890,shutle64,216497,2,3716670,2010-01-26T05:14:30Z
5838892,teodorab_telenav,6294893,2,53635011,2017-11-09T10:20:58Z
5838918,miroslavuzice87,4611642,2,68330579,2019-03-20T11:02:58Z
5838919,miroslavuzice87,4611642,2,68329547,2019-03-20T10:42:52Z
5838920,Sundance,239998,2,34788291,2015-10-21T21:01:03Z
5838936,DaveHansenTiger,7168,1,392192,2007-09-08T18:09:04Z
5838938,Jessica12345,9372753,3,81184320,2020-02-18T18:19:45Z
5838939,miroslavuzice87,4611642,2,68290704,2019-03-19T11:31:00Z
5838940,TheDutchMan13,1330847,6,49249492,2017-06-04T19:09:32Z
5838941,miroslavuzice87,4611642,2,68297833,2019-03-19T14:44:09Z
5838952,bab72,321882,2,5659430,2010-09-02T06:35:23Z
5838953,miroslavuzice87,4611642,2,68334610,2019-03-20T12:47:38Z
5838954,markm851003,7595519,2,58415777,2018-04-25T17:23:39Z
5838956,miroslavuzice87,4611642,2,68333757,2019-03-20T12:20:47Z
5838957,miroslavuzice87,4611642,2,68325619,2019-03-20T09:08:10Z
5838958,miroslavuzice87,4611642,2,68285440,2019-03-19T08:37:46Z
5838971,miroslavuzice87,4611642,2,68296653,2019-03-19T14:09:26Z
5838973,DaveHansenTiger,7168,1,392192,2007-09-08T18:10:10Z
5838986,bab72,321882,2,5675330,2010-09-04T01:51:50Z
5838988,DaveHansenTiger,7168,1,392192,2007-09-08T18:10:24Z
5838990,xujiayi_1256,7551865,2,58420498,2018-04-25T20:07:03Z
5839004,miroslavuzice87,4611642,2,68290356,2019-03-19T11:20:00Z
5839008,Dion Dock,97431,2,20365661,2014-02-04T05:17:41Z
5839009,RoadGeek_MD99,475877,2,27813771,2014-12-31T01:42:28Z
5839011,miroslavuzice87,4611642,2,68287483,2019-03-19T09:51:28Z
5839016,Natfoot,567792,2,18377700,2013-10-15T23:07:41Z
5839017,oanac2_telenav,4827272,10,64824579,2018-11-23T15:18:35Z
5839022,Howpper,1240864,8,53817346,2017-11-15T20:09:53Z
5839028,DaveHansenTiger,7168,1,392192,2007-09-08T18:11:02Z
5839029,DaveHansenTiger,7168,1,392192,2007-09-08T18:11:03Z
5839030,Howpper,1240864,3,71730026,2019-06-29T07:33:41Z
5839032,amillar,28145,2,12775316,2012-08-18T17:27:21Z
5839033,Howpper,1240864,4,71730026,2019-06-29T07:33:41Z
5839034,DaveHansenTiger,7168,1,392192,2007-09-08T18:11:08Z
5839035,DaveHansenTiger,7168,1,392192,2007-09-08T18:11:11Z
5839060,miroslavuzice87,4611642,2,68300137,2019-03-19T15:52:43Z
5839066,magrej,7345137,2,68519961,2019-03-25T19:32:54Z
5839069,Natfoot,567792,2,18361834,2013-10-15T04:51:03Z
5839090,Howpper,1240864,4,70828725,2019-06-01T06:32:41Z
5839103,Misa_zumba,8774347,2,68332378,2019-03-20T11:40:07Z
5839111,DaveHansenTiger,7168,1,392192,2007-09-08T18:12:45Z
5839123,caspermonte,1888269,2,37205708,2016-02-14T15:09:20Z
5839140,Jessica12345,9372753,11,82262640,2020-03-16T14:40:44Z
5839141,DaveHansenTiger,7168,1,392192,2007-09-08T18:13:05Z
5839142,DaveHansenTiger,7168,1,392192,2007-09-08T18:13:05Z
5839150,Jessica12345,9372753,3,82229948,2020-03-15T23:08:59Z
5839158,DaveHansenTiger,7168,1,392192,2007-09-08T18:13:20Z
5839159,DaveHansenTiger,7168,1,392192,2007-09-08T18:13:21Z
5839164,markm851003,7595519,2,58414269,2018-04-25T16:41:16Z
5839178,Glassman,447903,2,56675896,2018-02-26T03:09:55Z
5839179,DaveHansenTiger,7168,1,392192,2007-09-08T18:13:46Z
5839180,TheDutchMan13,1330847,4,49249492,2017-06-04T19:09:32Z
5839183,Sundance,239998,2,8695872,2011-07-11T17:38:59Z
5839185,Jothirnadh,2015224,9,38690286,2016-04-19T09:53:05Z
5839187,miroslavuzice87,4611642,2,68298592,2019-03-19T15:06:13Z
5839191,Carnildo,29626,3,58490992,2018-04-27T22:15:43Z
5839196,DaveHansenTiger,7168,1,392192,2007-09-08T18:14:04Z
5839202,miroslavuzice87,4611642,3,68295527,2019-03-19T13:39:59Z
5839208,Howpper,1240864,3,71802448,2019-07-01T23:18:54Z
5839226,DaveHansenTiger,7168,1,392192,2007-09-08T18:14:48Z
5839228,Misa_zumba,8774347,2,68330146,2019-03-20T10:54:53Z
5839229,DaveHansenTiger,7168,1,392192,2007-09-08T18:14:49Z
5839230,DaveHansenTiger,7168,1,392192,2007-09-08T18:14:50Z
5839236,rittoch,8884283,2,68404217,2019-03-22T09:55:59Z
5839237,MajaMaravic,9357577,2,68745649,2019-04-01T08:31:08Z
5839259,matthews028,1883508,7,77158873,2019-11-16T08:57:37Z
5839274,DJ Cane,47194,3,83893628,2020-04-21T17:09:25Z
5839275,miroslavuzice87,4611642,2,68298795,2019-03-19T15:12:17Z
5839277,DaveHansenTiger,7168,1,392192,2007-09-08T18:15:34Z
5839291,Natfoot,567792,3,18377315,2013-10-15T22:21:10Z
5839299,shutle64,216497,2,3607285,2010-01-13T04:49:59Z
5839302,Natfoot,567792,2,18377700,2013-10-15T23:07:42Z
5839304,Misa_zumba,8774347,2,68331267,2019-03-20T11:16:35Z
5839306,OrcaDan,411531,4,83335995,2020-04-10T04:24:40Z
5839314,OrcaDan,411531,4,83335995,2020-04-10T04:24:40Z
5839326,DaveHansenTiger,7168,1,392192,2007-09-08T18:16:51Z
5839328,kfremd,7679992,2,58421922,2018-04-25T20:29:40Z
5839334,Misa_zumba,8774347,2,68330516,2019-03-20T11:01:46Z
5839341,miroslavuzice87,4611642,3,68327406,2019-03-20T09:52:32Z
5839344,miroslavuzice87,4611642,3,68326908,2019-03-20T09:40:45Z
5839345,miroslavuzice87,4611642,2,68327598,2019-03-20T09:57:15Z
5839346,xujiayi_1256,7551865,2,58392057,2018-04-24T23:19:32Z
5839354,OrcaDan,411531,3,83279416,2020-04-09T03:59:00Z
5839359,OrcaDan,411531,3,83260612,2020-04-08T14:57:30Z
5839365,shutle64,216497,2,3647220,2010-01-18T00:31:51Z
5839375,AntonioPigafetta,388472,2,13405778,2012-10-07T23:12:12Z
5839377,miroslavuzice87,4611642,2,68288394,2019-03-19T10:22:06Z
5839390,spjaquish,7151510,2,58379831,2018-04-24T16:31:20Z
5839393,DJ Cane,47194,3,82838987,2020-03-30T18:21:30Z
5839406,hofoen,52797,2,39904252,2016-06-09T09:22:08Z
5839409,DaveHansenTiger,7168,1,392192,2007-09-08T18:18:45Z
5839411,DaveHansenTiger,7168,1,392192,2007-09-08T18:18:46Z
5839413,miroslavuzice87,4611642,2,68288104,2019-03-19T10:13:14Z
5839415,MajaMaravic,9357577,2,68830603,2019-04-03T10:01:11Z
5839417,miroslavuzice87,4611642,3,68288286,2019-03-19T10:18:49Z
5839420,DannyAiquipa,2226712,2,38389868,2016-04-07T19:32:40Z
5839427,miroslavuzice87,4611642,4,68295926,2019-03-19T13:49:50Z
5839447,hofoen,52797,2,39904252,2016-06-09T09:22:07Z
5839455,miroslavuzice87,4611642,2,68287558,2019-03-19T09:54:24Z
5839460,miroslavuzice87,4611642,2,68332896,2019-03-20T11:55:20Z
5839461,miroslavuzice87,4611642,2,68332818,2019-03-20T11:53:12Z
5839477,amillar,28145,2,12775316,2012-08-18T17:27:21Z
5839478,amillar,28145,2,12775316,2012-08-18T17:27:20Z
5839482,Brad Meteor,1529630,3,35251466,2015-11-11T23:25:35Z
5839490,Baloo Uriza,92286,4,8366899,2011-06-07T06:10:04Z
5839494,bab72,321882,2,5595012,2010-08-25T23:37:27Z
5839509,DaveHansenTiger,7168,1,392192,2007-09-08T18:20:19Z
5839511,DaveHansenTiger,7168,1,392192,2007-09-08T18:20:21Z
5839512,PHerison,28378,3,42852015,2016-10-13T08:46:46Z
5839526,Rick Rupp,114479,2,44830870,2017-01-01T21:20:04Z
5839529,DaveHansenTiger,7168,1,392192,2007-09-08T18:21:01Z
5839530,pzzvz,9522254,2,70773521,2019-05-30T14:35:44Z
5839546,Baloo Uriza,92286,3,8366899,2011-06-07T06:10:03Z
5839547,MajaMaravic,9357577,2,68833273,2019-04-03T11:10:39Z
5839552,miroslavuzice87,4611642,2,68328311,2019-03-20T10:14:18Z
5839557,spjaquish,7151510,3,58454004,2018-04-26T18:51:30Z
5839558,kfremd,7679992,2,58422634,2018-04-25T20:57:37Z
5839566,sctrojan79,2601744,3,37175018,2016-02-12T19:24:55Z
5839572,Howpper,1240864,2,62472229,2018-09-11T02:58:59Z
5839576,cowdog,3125856,7,50871327,2017-08-05T21:24:59Z
5839594,miroslavuzice87,4611642,2,68325403,2019-03-20T09:03:02Z
5839614,DaveHansenTiger,7168,1,392192,2007-09-08T18:28:30Z
5839618,marthaleena,5659851,2,60436129,2018-07-05T12:44:31Z
5839624,miroslavuzice87,4611642,2,68327449,2019-03-20T09:53:45Z
5839627,miroslavuzice87,4611642,2,68327533,2019-03-20T09:55:40Z
